PolicyId,Year,Month,PrevMonth,MeanTimeBetween,TimingProb,TargetMean,Efm,EfmI,EfmD,EstimatedPayout,ActualPayout,PercentError,,,EstimatedPayout,ActualPayout,PercentError
8088,2016,April,January,1,0,208.752,-0.1505632869,0,0,0,0,0,,,,,
8108,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
8154,2016,April,January,1,0,40.218,0,0,0,0,0,0,,,,,
8197,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
8221,2016,April,March,3,1.5,94.8525,0,0,0,142.28,0,100,,,,,
8235,2016,April,December,0,0,205.59,0,0,0,0,0,0,,,,,
8242,2016,April,March,2.6666666667,1.0961538462,19.765,0,0,0,21.67,0,100,,,,,
8258,2016,April,February,4,0,24.74,0,0,0,0,0,0,,,,,
8261,2016,April,June,0,0,147.86,0,0,0,0,0,0,,,,,
8264,2016,April,April,1,0,214.6483333333,0.1072588266,0,0,0,82.29,-100,,,,,
8281,2016,April,December,0,0,10.77,0,0,0,0,0,0,,,,,
8292,2016,April,April,1.2222222222,1.3928571429,834.988,0.8927524439,0,0,124.73,2109.79,-94.088037198,,,,,
8316,2016,April,January,6,0,50.78,0,0,0,0,0,0,,,,,
8333,2016,April,July,0,0,225.14,0,0,0,0,0,0,,,,,
8377,2016,April,April,1.1428571429,1.6666666667,80.3125,0,0,0,133.85,36.42,267.5178473366,,,,,
8447,2016,April,November,0,0,32.63,0,0,0,0,0,0,,,,,
8484,2016,April,March,0,0,75.32,0,0,0,0,0,0,,,,,
8496,2016,April,April,1,0,26.5066666667,1,0,0,0,14.01,-100,,,,,
8497,2016,April,April,1.5,1.2142857143,101.1557142857,-0.059815041,0,0,130.18,303.69,-57.1339194573,,,,,
8500,2016,April,January,1,0,175.09,-0.1218116354,0,0,0,0,0,,,,,
8547,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
8564,2016,April,March,0,0,415.59,0,0,0,0,0,0,,,,,
8575,2016,April,January,5,0,31.4966666667,0,0,0,0,0,0,,,,,
8616,2016,April,March,1.75,1.1363636364,917.642,0.0228118888,0,0,1018.99,0,100,,,,,
8618,2016,April,April,1.375,1.1774193548,327.8355555556,0.0491045991,0,0,367.05,2001.05,-81.6571300067,,,,,
8624,2016,April,July,0,0,26.86,0,0,0,0,0,0,,,,,
8630,2016,April,March,1,0,819.07,0,0,0,0,0,0,,,,,
8644,2016,April,March,2.5,1.1666666667,84.7466666667,0,0,0,98.87,0,100,,,,,
8682,2016,April,August,0,0,257.57,0,0,0,0,0,0,,,,,
8689,2016,April,February,3.3333333333,1.0322580645,1531.58,-0.0678669398,0,0,1688.28,0,100,,,,,
8697,2016,April,February,2,1,19.572,-0.1427362482,0,0,22.37,0,100,,,,,
8722,2016,April,January,5,0,13.45,0,0,0,0,0,0,,,,,
8730,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
8732,2016,April,March,0,0,956.8,0,0,0,0,0,0,,,,,
8753,2016,April,February,4,0,95.95,-7.2881493506,0,0,0,0,0,,,,,
8759,2016,April,April,1.4285714286,1.1923076923,137.63375,0.2286906817,0,0,126.57,218.41,-42.0493567144,,,,,
8771,2016,April,March,2.5,1.0277777778,24.51,0.5054092672,0,0,12.46,0,100,,,,,
8776,2016,April,April,1.5714285714,1.2115384615,54.27125,-0.3386586929,0,0,88.02,39.64,122.0484359233,,,,,
8792,2016,April,March,0,0,874.71,0,0,0,0,0,0,,,,,
8810,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
8811,2016,April,February,5,1.75,142.2633333333,-3.949168207,0,0,1232.15,0,100,,,,,
8828,2016,April,June,0,0,423.16,0,0,0,0,0,0,,,,,
8831,2016,April,January,1.75,0.9074074074,0,0,0,0,0,0,0,,,,,
8847,2016,April,January,8,0,262.825,0,0,0,0,525.65,-100,,,,,
8855,2016,April,December,0,0,347.7,0,0,0,0,0,0,,,,,
8857,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
8903,2016,April,January,2,0,436.615,-0.2967281619,0,0,0,0,0,,,,,
8963,2016,April,January,1.75,0.7727272727,32.326,0,0,0,24.98,0,100,,,,,
9018,2016,April,December,0,0,486.05,0,0,0,0,0,0,,,,,
9035,2016,April,February,2,1,15.805,1,0,0,0,0,0,,,,,
9072,2016,April,January,8,0,19.32,0,0,0,0,38.64,-100,,,,,
9086,2016,April,March,2,0,973.45,0,0,0,0,0,0,,,,,
9087,2016,April,April,3,1.1875,97.53,0,0,0,115.82,44.83,158.3537809503,,,,,
9093,2016,April,January,1,0,854.885,0,0,0,0,0,0,,,,,
9098,2016,April,October,0,0,49.84,0,0,0,0,0,0,,,,,
9115,2016,April,April,1.5,1.2142857143,64.5114285714,-0.5629151292,0,0,122.43,44.99,172.1271393643,,,,,
9136,2016,April,May,0,0,282,0,0,0,0,0,0,,,,,
9174,2016,April,January,7,0,193.4,-0.0566108329,0,0,0,19.67,-100,,,,,
9240,2016,April,April,1.2222222222,1.3928571429,455.567,0.8701608487,0,0,82.39,145.84,-43.5065825562,,,,,
9252,2016,April,April,1.2222222222,1.3928571429,112.424,1,0,0,0,80.25,-100,,,,,
9268,2016,April,February,3,0,147.49,-1.9052511416,0,0,0,0,0,,,,,
9271,2016,April,May,0,0,90.36,0,0,0,0,0,0,,,,,
9274,2016,April,January,3,1,84.2133333333,0,0,0,84.21,0,100,,,,,
9326,2016,April,January,1,0,102.1,-1.6051546392,0,0,0,0,0,,,,,
9337,2016,April,March,2.25,1.0581395349,586.878,0,0,0,621,0,100,,,,,
9398,2016,April,April,3,1.1875,113.62,-0.0405334819,0,0,140.39,30.41,361.6573495561,,,,,
9416,2016,April,April,2,1.5,340.0966666667,0,0,0,510.15,981.22,-48.0086015369,,,,,
9433,2016,April,January,1.6666666667,0,0,0,0,0,0,0,0,,,,,
9457,2016,April,November,0,0,12.38,0,0,0,0,0,0,,,,,
9474,2016,April,January,1,0,354.25,-0.0276991663,0,0,0,0,0,,,,,
9479,2016,April,April,1.8,1.3214285714,164.835,1,0,0,0,0,0,,,,,
9480,2016,April,March,2,1.25,41.25,0.558193399,0,0,22.78,0,100,,,,,
9487,2016,April,March,2,1.0625,152.31,0.128570692,0,0,141.02,0,100,,,,,
9532,2016,April,July,0,0,537.51,0,0,0,0,0,0,,,,,
9552,2016,April,February,3.6666666667,1.0446428571,107.905,0.0375068808,0,0,108.49,0,100,,,,,
9585,2016,April,February,2.5,1.0227272727,273.346,0,0,0,279.56,0,100,,,,,
9587,2016,April,January,4,1.25,42.0433333333,0,0,0,52.55,0,100,,,,,
9607,2016,April,March,4.5,1.14,53.43,-2.656996587,0,0,222.75,0,100,,,,,
9674,2016,April,February,0,0,33.78,0,0,0,0,0,0,,,,,
9727,2016,April,February,2.5,1.5,140.6066666667,-1.3007960329,0,0,485.26,0,100,,,,,
9737,2016,April,February,2.2,1.0053191489,248.2883333333,1,0,0,0,0,0,,,,,
9738,2016,April,January,10,0,12.15,0,0,0,0,0,0,,,,,
9745,2016,April,November,0,0,222.33,0,0,0,0,0,0,,,,,
9772,2016,April,April,2.3333333333,1.109375,53.5975,1,0,0,0,45.25,-100,,,,,
9777,2016,April,April,1.1,1.6111111111,328.3090909091,0.662150886,0,0,178.7,162.37,10.0572765905,,,,,
9782,2016,April,January,2,0.75,135.4125,-0.0780199871,0,0,109.48,114.99,-4.7917210192,,,,,
9802,2016,April,March,1.5,1.0833333333,190.398,0.0059464266,0,0,205.04,0,100,,,,,
9810,2016,April,January,1.5,0,381.1733333333,-0.0304169981,0,0,0,0,0,,,,,
9814,2016,April,January,7,0,0,0,0,0,0,0,0,,,,,
9833,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
9853,2016,April,January,1,0,514.6925,0,0,0,0,0,0,,,,,
9912,2016,April,August,0,0,335.52,0,0,0,0,0,0,,,,,
9913,2016,April,January,2,0,1056.025,-0.3786077392,0,0,0,455.06,-100,,,,,
9926,2016,April,April,1.2,1.75,125.765,0.0241556221,0,0,214.77,22.27,864.39155815,,,,,
9939,2016,April,April,2,1.5,97.78,0,0,0,146.67,269.41,-45.558813704,,,,,
9940,2016,April,January,5,0,103.915,-6.3590759076,0,0,0,0,0,,,,,
9953,2016,April,March,2,0,153,-0.0881448451,0,0,0,0,0,,,,,
9972,2016,April,March,2.3333333333,1.1428571429,26.1625,0,0,0,29.9,0,100,,,,,
10028,2016,April,April,1.1,1.6111111111,142.0172727273,0.0321977212,0,0,221.44,12.86,1621.9284603422,,,,,
10036,2016,April,April,3.6666666667,1.6875,627.7975,-0.0942333255,0,0,1159.24,348.95,232.2080527296,,,,,
10119,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
10128,2016,April,January,1.4,0.75,404.7633333333,0,0,0,303.57,0,100,,,,,
10139,2016,April,February,0,0,93.75,0,0,0,0,0,0,,,,,
10143,2016,April,January,4.5,0,24.3066666667,0,0,0,0,0,0,,,,,
10170,2016,April,April,0,0,41.53,0,0,0,0,41.53,-100,,,,,
10197,2016,April,February,5,1.046875,160.1233333333,-0.0444136277,0,0,175.07,0,100,,,,,
10199,2016,April,March,8,0,40.195,-0.0589625921,0,0,0,0,0,,,,,
10210,2016,April,March,2.5,1.25,94.558,0.454070393,0,0,64.53,0,100,,,,,
10213,2016,April,June,0,0,1200.74,0,0,0,0,0,0,,,,,
10242,2016,April,May,0,0,1078.25,0,0,0,0,0,0,,,,,
10312,2016,April,April,1.25,1.4166666667,69.81,-0.1185046479,0,0,110.62,85.17,29.8814136433,,,,,
10333,2016,April,April,1,0,574.7655555556,0.2315115137,0,0,0,1535.91,-100,,,,,
10339,2016,April,February,3.3333333333,1.1428571429,56.1075,-0.2519450207,0,0,80.28,0,100,,,,,
10343,2016,April,January,1,0,958.905,-0.0300130996,0,0,0,0,0,,,,,
10352,2016,April,January,4,0,365.98,-1.1554188529,0,0,0,0,0,,,,,
10365,2016,April,April,1.1111111111,1.625,256.655,0.4765184079,0,0,218.33,55.66,292.2565576716,,,,,
10367,2016,April,April,1.1111111111,1.625,66.637,0.0591116429,0,0,101.88,11.7,770.7692307692,,,,,
10369,2016,April,October,0,0,10.46,0,0,0,0,0,0,,,,,
10372,2016,April,April,1,0,119.39,-97.3606557377,0,0,0,118.78,-100,,,,,
10376,2016,April,March,2,1.125,193.63,0.3792323029,0,0,135.22,0,100,,,,,
10379,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
10390,2016,April,March,2.3333333333,1.25,129.405,0.3458387057,0,0,105.81,0,100,,,,,
10431,2016,April,January,2.5,0.9444444444,314.63,-4.2611060743,0,0,1563.34,313.71,398.3392304995,,,,,
10476,2016,April,March,0,0,244.29,0,0,0,0,0,0,,,,,
10480,2016,April,April,1.1,1.6111111111,120.3118181818,0.4699157641,0,0,102.75,138.85,-25.9992797983,,,,,
10488,2016,April,January,1.6666666667,0.75,169.575,0,0,0,127.18,348.68,-63.5252953998,,,,,
10491,2016,April,March,3.5,0,413.6966666667,-0.0365076245,0,0,0,0,0,,,,,
10493,2016,April,April,2,1.1666666667,182.575,-0.0339366143,0,0,220.23,20.57,970.6368497812,,,,,
10580,2016,April,January,1,0,602.98,-0.0296206638,0,0,0,0,0,,,,,
10589,2016,April,February,4.5,1.1,232.0866666667,-0.1230201994,0,0,286.7,0,100,,,,,
10615,2016,April,January,2.5,0.9444444444,104.97,-0.174022487,0,0,116.39,209.88,-44.54450162,,,,,
10634,2016,April,April,1,0,149.4341666667,0.5866659114,0,0,0,187.51,-100,,,,,
10654,2016,April,January,1,0,151.2,-0.0585041273,0,0,0,0,0,,,,,
10695,2016,April,April,1,0,152.455,1,0,0,0,87.34,-100,,,,,
10707,2016,April,March,1.25,1.0357142857,68.5866666667,0.2112283614,0,0,56.03,0,100,,,,,
10746,2016,April,February,1,0,601.01,0,0,0,0,0,0,,,,,
10752,2016,April,April,1.125,1.6428571429,25.3122222222,-0.2306818182,0,0,51.18,26.71,91.6136278547,,,,,
10755,2016,April,April,2,1.125,46.8766666667,0,0,0,52.74,104.58,-49.569707401,,,,,
10763,2016,April,November,0,0,190.82,0,0,0,0,0,0,,,,,
10769,2016,April,April,4.5,1.0918367347,861.07,-0.0995178594,0,0,1033.71,197.12,424.4064529221,,,,,
10776,2016,April,April,1.6666666667,1.1136363636,151.6857142857,0.0346324835,0,0,163.07,9.84,1557.2154471545,,,,,
10799,2016,April,January,3,0,375.975,-0.8895664708,0,0,0,0,0,,,,,
10811,2016,April,April,1.125,1.6428571429,61.4355555556,-0.097960644,0,0,110.82,38.56,187.3962655602,,,,,
10830,2016,April,April,1,0,87.1555555556,0,0,0,0,107.14,-100,,,,,
10838,2016,April,January,6,0,5.225,0,0,0,0,0,0,,,,,
10861,2016,April,November,0,0,255.63,0,0,0,0,0,0,,,,,
10891,2016,April,January,2,0.75,26.628,-1.1149425287,0,0,42.24,22.32,89.247311828,,,,,
10902,2016,April,December,0,0,386.05,0,0,0,0,0,0,,,,,
10919,2016,April,March,1.25,1.0833333333,87.9255555556,0,0,0,95.25,0,100,,,,,
10938,2016,April,April,1,0,340.92,0.0253062354,0,0,0,320.08,-100,,,,,
10957,2016,April,January,4,1.0277777778,142.25,0,0,0,146.2,0,100,,,,,
10965,2016,April,April,0,0,529.41,0,0,0,0,529.41,-100,,,,,
10972,2016,April,March,2.5,0,22.2666666667,1,0,0,0,0,0,,,,,
10976,2016,April,January,2.5,0.9444444444,91.19,-0.399526801,0,0,120.53,0,100,,,,,
10978,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
10981,2016,April,April,1,0,358.509,0.0091865795,0,0,0,25,-100,,,,,
10983,2016,April,January,0,0,95.94,0,0,0,0,0,0,,,,,
10987,2016,April,April,1.1111111111,1.625,77.488,0.0005051325,0,0,125.85,5.52,2179.8913043478,,,,,
10991,2016,April,February,3,0,160.095,0,0,0,0,0,0,,,,,
11009,2016,April,January,1.4,0.3333333333,68.7366666667,0,0,0,22.91,0,100,,,,,
11039,2016,April,January,2,0,68.935,0,0,0,0,0,0,,,,,
11046,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
11065,2016,April,April,1,0,616.4716666667,0.1256820494,0,0,0,624.31,-100,,,,,
11080,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
11120,2016,April,January,1,0,305.72,-0.3624950629,0,0,0,0,0,,,,,
11135,2016,April,March,2,0,29.1733333333,0,0,0,0,0,0,,,,,
11136,2016,April,January,1.75,0.7727272727,61.226,-0.2604433078,0,0,59.63,36.15,64.9515905947,,,,,
11141,2016,April,April,1.25,1.8333333333,441.334,-0.1252386635,0,0,910.44,104.95,767.4988089566,,,,,
11172,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
11175,2016,April,March,2.3333333333,0,79.525,0,0,0,0,0,0,,,,,
11188,2016,April,April,2.5,1.0735294118,60.892,0.1101864336,0,0,58.17,7.71,654.4747081712,,,,,
11214,2016,April,November,0,0,298.3,0,0,0,0,0,0,,,,,
11229,2016,April,April,1.75,0,41.914,-0.3603929679,0,0,0,46.47,-100,,,,,
11245,2016,April,January,5,0,63.215,-0.4050107373,0,0,0,0,0,,,,,
11266,2016,April,January,2.5,0.5,151.6133333333,-0.1349610947,0,0,86.04,0,100,,,,,
11268,2016,April,January,1,0,122.7833333333,0,0,0,0,0,0,,,,,
11282,2016,April,January,1,0,772.555,-18.2286060606,0,0,0,0,0,,,,,
11285,2016,April,January,11,0,27.215,0,0,0,0,0,0,,,,,
11323,2016,April,December,0,0,227.93,0,0,0,0,0,0,,,,,
11337,2016,April,February,1.8333333333,0.987804878,103.2471428571,1,0,0,0,0,0,,,,,
11348,2016,April,January,4,0,143.29,-1.9833622184,0,0,0,0,0,,,,,
11367,2016,April,April,1,0,542.43,0.1986283539,0,0,0,664.66,-100,,,,,
11383,2016,April,June,0,0,29.83,0,0,0,0,0,0,,,,,
11388,2016,April,January,6,0,211.42,-0.3031454186,0,0,0,0,0,,,,,
11396,2016,April,January,2.75,0.9949494949,136.62,0,0,0,135.93,0,100,,,,,
11401,2016,April,May,0,0,741.14,0,0,0,0,0,0,,,,,
11430,2016,April,March,1.8,1.0588235294,100.6133333333,-0.1039655172,0,0,117.61,0,100,,,,,
11442,2016,April,April,1,0,517.194,0.0187355247,0,0,0,63.91,-100,,,,,
11446,2016,April,April,1.5714285714,1.2115384615,75.27125,0.1089556036,0,0,81.26,36.86,120.4557786218,,,,,
11507,2016,April,February,1,0,18.17,0,0,0,0,0,0,,,,,
11528,2016,April,March,1.4285714286,1.125,459.0375,0.2352409267,0,0,394.93,0,100,,,,,
11545,2016,April,April,1.4285714286,1.4166666667,157.83375,0.0252624055,0,0,217.95,108.96,100.0275330396,,,,,
11562,2016,April,January,5,0,159.795,-1.2848207305,0,0,0,0,0,,,,,
11563,2016,April,April,1.5714285714,1.2115384615,62.76875,0,0,0,76.05,93.73,-18.8626907074,,,,,
11588,2016,April,April,1.5,0,130.3833333333,0,0,0,0,278.14,-100,,,,,
11589,2016,April,March,2.6666666667,1.1785714286,91.2775,0.6087811271,0,0,42.09,0,100,,,,,
11594,2016,April,January,1,0,162.52,-0.1823985856,0,0,0,0,0,,,,,
11645,2016,April,December,0,0,74.29,0,0,0,0,0,0,,,,,
11669,2016,April,February,3,0,9.6,0,0,0,0,0,0,,,,,
11670,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
11674,2016,April,April,1,0,272.672,0.2661098175,0,0,0,16.89,-100,,,,,
11689,2016,April,March,3,1.5,145.385,-0.1741042793,0,0,256.05,0,100,,,,,
11704,2016,April,March,2,0,53.765,0,0,0,0,0,0,,,,,
11707,2016,April,April,1.8,1.1323529412,34.9033333333,0,0,0,39.52,0,100,,,,,
11751,2016,April,September,0,0,505.03,0,0,0,0,0,0,,,,,
11777,2016,April,April,1,0,7.715,0,0,0,0,0,0,,,,,
11793,2016,April,March,1.25,1.0833333333,29.2777777778,0.3323232323,0,0,21.18,0,100,,,,,
11807,2016,April,April,3,1.1071428571,145.5225,-0.5825550876,0,0,254.97,99.31,156.7415164636,,,,,
11846,2016,April,February,2.3333333333,1.0625,300.8,1,0,0,0,0,0,,,,,
11865,2016,April,February,1.6666666667,0.9772727273,147.2785714286,-0.0895326735,0,0,156.82,0,100,,,,,
11869,2016,April,February,2,1,66.7383333333,-0.0694717995,0,0,71.37,0,100,,,,,
11889,2016,April,March,2,1.25,222.97,0,0,0,278.71,0,100,,,,,
11897,2016,April,July,0,0,248.16,0,0,0,0,0,0,,,,,
11942,2016,April,April,1.2857142857,1.45,58.62,-0.1273986152,0,0,95.83,24.64,288.9204545455,,,,,
11966,2016,April,January,1,0,1160.39,0,0,0,0,0,0,,,,,
11974,2016,April,April,1.1,1.6111111111,68.9072727273,1,0,0,0,57.44,-100,,,,,
12000,2016,April,April,1,0,167.0433333333,1,0,0,0,128,-100,,,,,
12012,2016,April,April,2,1.5,654.89,-0.0239121433,0,0,1005.82,41,2353.2195121951,,,,,
12029,2016,April,January,2,0.75,48.6166666667,0,0,0,36.46,0,100,,,,,
12036,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
12039,2016,April,February,10,0,149.695,-2.0497359905,0,0,0,0,0,,,,,
12056,2016,April,January,4,0,170.365,0,0,0,0,0,0,,,,,
12061,2016,April,January,2,0,127.58,-0.1755983902,0,0,0,0,0,,,,,
12071,2016,April,January,5,0,48.795,0,0,0,0,0,0,,,,,
12088,2016,April,January,1,0,262.2866666667,-0.0146249661,0,0,0,0,0,,,,,
12095,2016,April,June,0,0,1102.52,0,0,0,0,0,0,,,,,
12101,2016,April,January,0,0,345,0,0,0,0,0,0,,,,,
12108,2016,April,April,1.375,1.3666666667,217.2011111111,0.2249408807,0,0,230.07,102.34,124.8094586672,,,,,
12109,2016,April,January,1,0,709.955,-0.0854574692,0,0,0,0,0,,,,,
12136,2016,April,March,0,0,446.35,0,0,0,0,0,0,,,,,
12144,2016,April,April,1,0,9.67,1,0,0,0,8.8,-100,,,,,
12151,2016,April,March,1.75,1.1363636364,102.492,0,0,0,116.47,0,100,,,,,
12156,2016,April,June,0,0,181.8,0,0,0,0,0,0,,,,,
12171,2016,April,April,1.8,1.1875,180.8,-0.010588138,0,0,216.97,95.74,126.624190516,,,,,
12183,2016,April,January,1.5,0.25,331.896,-0.0201299599,0,0,84.64,0,100,,,,,
12192,2016,April,January,1.6666666667,0,176.7375,-0.0122626874,0,0,0,0,0,,,,,
12205,2016,April,February,1.4285714286,0.9230769231,340.655,0,0,0,314.45,0,100,,,,,
12215,2016,April,March,0,0,409.76,0,0,0,0,0,0,,,,,
12220,2016,April,March,3,0,128.19,-0.0176092718,0,0,0,0,0,,,,,
12254,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
12276,2016,April,July,0,0,955.25,0,0,0,0,0,0,,,,,
12278,2016,April,April,2,1.5,181.2233333333,0,0,0,271.83,543.67,-50.0009196755,,,,,
12312,2016,April,July,0,0,686.42,0,0,0,0,0,0,,,,,
12316,2016,April,January,4,1.25,123.5766666667,-0.4075832344,0,0,217.43,80.14,171.3127027702,,,,,
12377,2016,April,March,4.5,1.14,88.76,-0.1240667773,0,0,113.74,0,100,,,,,
12382,2016,April,March,4,1.1875,36.43,1,0,0,0,0,0,,,,,
12383,2016,April,September,0,0,57.17,0,0,0,0,0,0,,,,,
12385,2016,April,February,2,1,37.106,0,0,0,37.11,0,100,,,,,
12400,2016,April,April,1.2222222222,1.3928571429,139.199,0.4691030936,0,0,102.93,280.37,-63.2877982666,,,,,
12422,2016,April,April,0,0,29,0,0,0,0,29,-100,,,,,
12427,2016,April,April,1,0,830.12,1,0,0,0,1204.96,-100,,,,,
12437,2016,April,January,0,0,374.89,0,0,0,0,0,0,,,,,
12443,2016,April,April,3,0,161.945,0,0,0,0,0,0,,,,,
12473,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
12483,2016,April,January,2,0.875,295.872,-0.0784654298,0,0,279.2,72.28,286.2755949087,,,,,
12492,2016,April,January,2.6666666667,0.99,71.5275,-0.9401742498,0,0,137.39,0,100,,,,,
12497,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
12514,2016,April,January,1,0,601.2966666667,-0.0547428703,0,0,0,0,0,,,,,
12537,2016,April,April,1,0,89.6,0,0,0,0,0,0,,,,,
12542,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
12554,2016,April,April,2,0,152.27,-1.960730446,0,0,0,121.33,-100,,,,,
12561,2016,April,April,1.2222222222,1.3928571429,57.888,0.2556550299,0,0,60.02,69.85,-14.0730136006,,,,,
12562,2016,April,April,1,0,442.575,0.0881054208,0,0,0,38.25,-100,,,,,
12594,2016,April,April,1,0,628.8616666667,0.3650510063,0,0,0,3996.31,-100,,,,,
12631,2016,April,March,3,0,0,0,0,0,0,0,0,,,,,
12662,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
12689,2016,April,April,0,0,13.07,0,0,0,0,13.07,-100,,,,,
12695,2016,April,February,0,0,237.74,0,0,0,0,0,0,,,,,
12705,2016,April,January,3,1,57.5925,-0.7565627951,0,0,101.16,0,100,,,,,
12725,2016,April,January,3,0,8.33,0,0,0,0,0,0,,,,,
12751,2016,April,September,0,0,194.42,0,0,0,0,0,0,,,,,
12768,2016,April,February,1,0,215.22,0,0,0,0,0,0,,,,,
12769,2016,April,April,1.25,1.4166666667,112.4588888889,-0.0784585944,0,0,171.82,89.7,91.5496098105,,,,,
12776,2016,April,April,1.75,1.3181818182,202.844,-0.0277680754,0,0,274.81,647.35,-57.5484668263,,,,,
12777,2016,April,August,0,0,305.89,0,0,0,0,0,0,,,,,
12824,2016,April,January,1.75,0.7727272727,102.78,-0.518226841,0,0,120.58,0,100,,,,,
12831,2016,April,January,3,0,152.26,0,0,0,0,0,0,,,,,
12840,2016,April,February,0,0,142.5,0,0,0,0,0,0,,,,,
12844,2016,April,April,2.75,1.1571428571,60.338,-0.1395123406,0,0,79.56,152.82,-47.9387514723,,,,,
12876,2016,April,December,0,0,81.43,0,0,0,0,0,0,,,,,
12896,2016,April,November,0,0,544.69,0,0,0,0,0,0,,,,,
12910,2016,April,January,4,0,11.295,-0.9101123596,0,0,0,0,0,,,,,
12923,2016,April,March,1.4285714286,1.0576923077,64.60125,0.3718532281,0,0,42.92,0,100,,,,,
12950,2016,April,January,1.25,0,195.154,-0.0662228303,0,0,0,0,0,,,,,
12951,2016,April,March,6,0,0,0,0,0,0,0,0,,,,,
12960,2016,April,January,2,0,541.405,-0.0063693076,0,0,0,0,0,,,,,
12964,2016,April,January,1.75,0.7727272727,101.768,0,0,0,78.64,54.58,44.0820813485,,,,,
12996,2016,April,October,0,0,73.67,0,0,0,0,0,0,,,,,
13010,2016,April,January,8,0,42.855,0,0,0,0,0,0,,,,,
13051,2016,April,January,2,0,703.69,0,0,0,0,0,0,,,,,
13063,2016,April,October,0,0,489.5,0,0,0,0,0,0,,,,,
13067,2016,April,January,6,0,68.515,0,0,0,0,0,0,,,,,
13071,2016,April,November,0,0,315.43,0,0,0,0,0,0,,,,,
13085,2016,April,January,1.75,0.9074074074,32.282,-0.2637362637,0,0,37.02,0,100,,,,,
13093,2016,April,January,1,0,323.076,-0.0644459623,0,0,0,0,0,,,,,
13095,2016,April,April,2,1.05,265.68,0,0,0,278.96,661.59,-57.8349128614,,,,,
13107,2016,April,January,1.3333333333,0,8.7375,0,0,0,0,0,0,,,,,
13108,2016,April,March,1.5,1.0333333333,120.9257142857,0,0,0,124.96,0,100,,,,,
13110,2016,April,May,0,0,67.93,0,0,0,0,0,0,,,,,
13111,2016,April,April,2,1.5,70.9233333333,-4.5141442716,0,0,586.62,63.83,819.0349365502,,,,,
13112,2016,April,March,1.375,1.1,69.2077777778,0.9201604083,0,0,6.08,0,100,,,,,
13124,2016,April,January,1.5,0.25,152.738,-0.1778856765,0,0,44.98,64.48,-30.2419354839,,,,,
13127,2016,April,February,3.3333333333,1.0769230769,533.7525,-0.0268380008,0,0,590.24,0,100,,,,,
13131,2016,April,January,2,0.75,13.64,0,0,0,10.23,0,100,,,,,
13149,2016,April,March,1.4285714286,1.0576923077,265.6025,0.7610541826,0,0,67.13,0,100,,,,,
13168,2016,April,March,2.25,1.1315789474,440.408,-0.0134308961,0,0,505.05,0,100,,,,,
13178,2016,April,March,1.4285714286,1.0576923077,199.95125,0,0,0,211.49,0,100,,,,,
13180,2016,April,June,0,0,370.56,0,0,0,0,0,0,,,,,
13192,2016,April,March,1.5,1.1666666667,26.4928571429,0.0697545031,0,0,28.75,0,100,,,,,
13258,2016,April,January,0,0,263.62,0,0,0,0,0,0,,,,,
13263,2016,April,March,1.5714285714,1.1666666667,314.38625,0.0007745125,0,0,366.5,0,100,,,,,
13264,2016,April,January,1,0,24.44,-3.7430555556,0,0,0,27.32,-100,,,,,
13266,2016,April,April,1,0,271.2314285714,0.5092439824,0,0,0,23.09,-100,,,,,
13283,2016,April,January,3,0,31.79,-5.4981132075,0,0,0,0,0,,,,,
13297,2016,April,August,0,0,126.43,0,0,0,0,0,0,,,,,
13302,2016,April,March,1.1111111111,1.0625,114.749,0.5911972396,0,0,49.84,0,100,,,,,
13309,2016,April,April,1.25,1.1785714286,85.0444444444,0.0383829261,0,0,96.38,433.79,-77.781876023,,,,,
13339,2016,April,October,0,0,13.5,0,0,0,0,0,0,,,,,
13345,2016,April,March,8,0,132.535,0,0,0,0,0,0,,,,,
13349,2016,April,January,4,0,623.765,0,0,0,0,1247.53,-100,,,,,
13362,2016,April,August,0,0,96,0,0,0,0,0,0,,,,,
13364,2016,April,January,1.5,0,0,0,0,0,0,0,0,,,,,
13377,2016,April,January,7,0,48.12,0,0,0,0,0,0,,,,,
13396,2016,April,December,0,0,129.09,0,0,0,0,0,0,,,,,
13415,2016,April,March,8,0,0,0,0,0,0,0,0,,,,,
